Height_cm,Leaf_Count,New_Growth_Count,Watering_Amount_ml,Watering_Frequency_days,Sunlight_Exposure,Room_Temperature_C,Humidity_%,Fertilizer_Type,Fertilizer_Amount_ml,Pest_Presence,Pest_Severity,Soil_Moisture_%,Soil_Type,Health_Score
25.791412010535893,23.541255661659406,5.0357582401624725,471.7869422736416,3.9779203470101026,6h full sun,22.217249282750007,41.95907349072816,Liquid feed,28.003238743418308,Fungus gnats,High,16.455244634109,Silty,0.946302885594484
34.93727727263261,46.47010722946635,3.054894916042779,489.6293900235124,5.97032096162748,Indirect light all day,21.453685744173704,54.58487301180422,Compost,49.756375338712544,Whiteflies,Moderate,44.21619291186557,Chalky,0.9772384572397744
55.37398616973486,34.91097027989431,3.045294006617459,318.10500240313286,1.970390847804295,Low light corner,22.1303781598008,39.021359950242704,Chemical,62.971866156087465,Aphids,Low,32.99337153331484,Clay,1.8430827005687478
19.852634131452717,6.620200784304969,0.3010757306316832,142.20381755847785,4.071010789213512,Indirect light all day,23.693015020608414,79.70099358165895,Compost,61.30380594715446,Aphids,Moderate,18.868331443403243,Chalky,2.01129149679632
24.425745946097486,20.325316454676447,5.812905178775646,168.79855480523796,2.8942930224439576,Filtered sunlight through curtain,24.688697250741818,72.25016733255968,Liquid feed,78.21226025672779,Whiteflies,Low,25.24580841108169,Clay,5.069973711923193
26.375509984345662,21.709772860552402,8.899173687301937,325.17661167124845,6.140939991485942,3h direct morning sun,24.709534597392572,56.2694323436696,Chemical,9.537357714955878,Spider mites,Low,35.52895095875296,Loamy,3.015370990912464
39.29536059309799,45.23653748125027,5.933098371730748,407.86116335002043,0.9764889161239731,3h direct morning sun,27.22761118206823,60.63651536159942,Chemical,41.36547018730967,Spider mites,Low,49.99577458220812,Peaty,4.954230090879099
31.00513293761147,23.519877712704684,0.8565590189419113,486.58226604220374,3.964088552669591,3h direct morning sun,27.671806386806754,73.02466024380523,Chemical,15.004290971346757,Aphids,Low,14.492149819413818,Chalky,0.9581484818324595
27.29767073834119,45.174913153266886,5.296224670456295,102.5246975471972,0.9816671743150975,3h direct morning sun,27.14819190846005,71.5599993433083,Chemical,61.538507791128914,Whiteflies,Low,14.650319116904026,Sandy,1.9652343202887272
11.536576745829855,28.52634871903844,0.0756044591726634,116.19856621322944,2.071981063431333,6h full sun,20.120770554446548,40.64036815745817,Liquid feed,40.25462320584346,Fungus gnats,Low,20.623563356075536,Clay,5.106340233719322
38.76874194149897,13.210269497118924,6.29005244927135,327.4794080407689,2.134489122403174,6h full sun,27.39558842205808,69.54569097396512,Chemical,84.31416714920859,Fungus gnats,Low,31.869243977171426,Chalky,4.0211777207592885
29.743288642381422,16.148040011359342,8.907712188831251,237.76703883835407,4.846175912893012,Low light corner,17.21464585225972,29.166999535262676,Chemical,22.160839189749183,Fungus gnats,High,28.338732886694434,Sandy,4.019054638066987
21.818500585977148,47.9040498911881,5.951576236534048,347.4693880022326,2.9639718285994374,6h full sun,23.146875775089274,61.3661874200616,Organic,43.22473120020677,Fungus gnats,Low,52.11801700875174,Sandy,2.9651026329559187
31.572914205175973,6.744422404786852,4.954014231381629,254.16772165326546,6.0786117800664075,Indirect light all day,25.352302228605378,57.69961975185553,Compost,11.822620341285086,Whiteflies,Moderate,18.66934615874288,Silty,1.9629932327441584
30.937578660581273,25.85761342077929,0.3757044035182926,233.1797313842794,4.059985967974376,3h direct morning sun,30.26698726266172,53.9669011642127,Liquid feed,34.983328604079134,Spider mites,Low,22.136149796225844,Sandy,3.0671990579409445
18.02360628842687,18.88216163524923,6.060699329156305,154.946587884047,4.025725730425199,6h full sun,27.3605778610084,59.763356057363474,Compost,60.680776988043846,Aphids,Low,38.557308238135406,Clay,0.916309224021419
28.983272261233356,21.70507008523652,0.926432253606828,414.6680547454566,2.8673752044256657,3h direct morning sun,23.578321064172048,73.33720307780332,Liquid feed,21.99754098034932,Spider mites,Low,49.50874673287381,Peaty,0.9733368415866288
23.608064870813955,5.12872265582282,6.047850598306637,331.90143820737444,5.045329417749267,Filtered sunlight through curtain,22.591151422697635,77.93929629754795,Liquid feed,37.337457472091096,Fungus gnats,Low,34.24103571557556,Chalky,4.067400642418312
50.17244848287493,7.272875988077848,0.07142376665064208,347.17813398423345,0.947479024577305,6h full sun,22.88335500209785,71.02612658414992,Chemical,31.080664999963403,Spider mites,Moderate,19.270354187455354,Peaty,1.0773775601337172
27.41905490184936,8.046115904433295,2.9677345147607204,376.91742873882737,1.0742090336611196,6h full sun,29.586999395647883,61.25260504495642,Compost,92.85810468474475,Whiteflies,Low,52.73541104786194,Clay,2.995334371464525
15.3514320266906,43.352524128381745,0.029696794262117725,381.703693942229,3.1496680583655805,6h full sun,25.16232167640962,66.99646063954842,Liquid feed,62.83583803099674,Aphids,High,19.268490525083052,Loamy,1.8137627337052744
20.58110441599058,21.970685181790852,7.75083397148933,327.88937568630394,2.0594052645905174,Filtered sunlight through curtain,23.214829067172374,31.54294549087176,Liquid feed,66.56465487328428,Fungus gnats,Low,41.4450111502318,Peaty,2.00693294551317
23.165213448224172,27.277226419595692,7.937231235764471,349.2419194654227,2.0711972523988718,Indirect light all day,22.50831297661716,35.21254628060159,Chemical,34.753987687921445,Fungus gnats,Low,11.7316645836513,Sandy,4.987110369130767
26.89551443746557,26.88766381794953,9.041666346465089,257.0661946845638,2.017013883361885,3h direct morning sun,24.13232135916529,51.24032530387472,Liquid feed,27.629064486452435,Spider mites,High,21.41958216264995,Silty,4.015962982967892
29.95925066135936,35.327039761728486,8.116576979137394,409.9917415185862,3.9339030733848213,Indirect light all day,22.46337742519158,43.808958326915175,Chemical,51.05877640339432,Aphids,High,31.565598862843466,Clay,5.066420085199739
23.439795121239605,24.83084418354768,7.955323931827181,355.05022552685455,4.999719049615494,3h direct morning sun,22.273874359730243,39.22018456463961,Liquid feed,41.33576553859401,Whiteflies,Moderate,15.270319645515674,Loamy,2.9281088880973116
15.678618535881213,15.932854138271807,8.82784197778288,240.0420798767965,2.131584060173694,Indirect light all day,26.228173087411598,40.212637573671145,Liquid feed,90.25412662767367,Fungus gnats,Moderate,53.7569391473928,Clay,1.9992473336914107
39.29253834325798,7.925427220452531,2.820833621201245,251.3529105065861,4.000907257576025,6h full sun,26.07535697116077,57.599286405726396,Liquid feed,94.42540264083262,Fungus gnats,Low,26.101275130064856,Sandy,4.0023028463894486
18.774873849843424,43.66319074698776,0.1388318746554182,314.60958119969877,5.801731120635556,3h direct morning sun,21.64138424067036,47.866369943202116,Chemical,7.613805976781938,Aphids,Moderate,18.142538226080674,Sandy,1.9259250273956032
24.848836294724613,36.309411053905485,4.005167053055742,144.4824466124388,4.049305424089613,3h direct morning sun,21.755589489213655,65.55890175453482,Chemical,5.482668157816355,Aphids,Moderate,53.3180007265453,Sandy,4.9932755797798665
28.042587837226243,23.98654302074435,6.026420886596235,490.6910618742461,5.091366823883784,3h direct morning sun,25.834276544093957,49.23431854511034,Organic,34.23868847445961,Spider mites,Low,13.936495235298565,Chalky,4.1355212476721865
14.423421722358807,45.44068890488024,0.16864306770886592,285.14014979850936,2.027938057823321,Low light corner,21.53221933566243,52.08207637470855,Liquid feed,51.92611794760701,Aphids,High,30.642052162924262,Clay,0.9535620307773879
12.74493036689369,20.89512372938365,4.959887024308841,451.8488712911099,1.0728096342512934,3h direct morning sun,16.262787217038653,41.481421755626165,Liquid feed,3.603452621449221,Aphids,High,52.229358089649985,Loamy,4.853293974639166
37.87195690034952,29.745390860555297,2.77860498193434,492.00870012954476,4.804895924227472,3h direct morning sun,22.931765722860945,62.01011351456398,Organic,74.7382928587166,Aphids,Low,53.62013034476076,Chalky,3.8822224846421376
29.225673505609638,16.48551351978611,7.921965164173143,180.61665872819802,3.996178248280892,Filtered sunlight through curtain,20.212148121996872,40.46493297541623,Chemical,18.29456934460609,Spider mites,Low,35.89253382742058,Chalky,1.8317664293151001
36.333928474264695,11.296188035842702,1.1251512906759764,208.68536711781192,1.0714297074226888,Low light corner,24.852684728418154,72.30608207377433,Compost,73.8706878691371,Fungus gnats,Low,38.205804359307905,Sandy,4.038237000629304
26.922252839669852,46.45220588716754,6.835118836089173,469.0720049173406,1.0795744197171695,Low light corner,24.397027707208846,42.42872411147339,Chemical,48.65730652760791,Whiteflies,Moderate,54.681062774728126,Chalky,3.9396860446335618
21.823875656601594,49.55209526606393,5.816164395817352,459.1140786710891,6.003991285898366,Low light corner,29.253698048955542,28.643804306973806,Chemical,44.21440616173332,Whiteflies,High,14.929305909070772,Clay,3.9525167667885555
34.54955361615917,19.167254655921777,5.158726019521648,404.16139527181747,3.9447320162656574,3h direct morning sun,18.67662082686058,37.55094867583385,Organic,52.37027292527607,Spider mites,Low,53.757943510361585,Silty,5.1015644447466535
30.778438788191274,17.69544932558322,6.067635697219978,213.86626809069045,1.1984694093891868,6h full sun,23.451033531067072,48.742548599782886,Liquid feed,50.894444814584226,Spider mites,Low,27.64616807041415,Sandy,1.8698144949982378
8.626508538720453,11.704713546628202,8.986723863216412,336.9130479209475,6.036159303260995,3h direct morning sun,18.917553258481174,74.0875500047219,Chemical,18.730876113411185,Whiteflies,Low,50.838530374828,Clay,1.085985635776836
28.577975072388103,22.658382496777225,1.0244287698226755,413.35876306836315,2.904069590243897,3h direct morning sun,23.64769945424893,73.89078377237563,Liquid feed,21.00015916539731,Spider mites,Low,50.65093648715782,Peaty,1.1130750561632052
21.26271409999018,39.975136982948065,1.0013576241397972,368.826466671591,2.900728785067456,3h direct morning sun,24.910767242636926,40.616797996513384,Compost,96.7330991024869,Whiteflies,Low,52.309226004704676,Chalky,5.013307432067073
40.02194066102897,18.133671162406337,5.051365187299076,175.07115006079962,1.0328444049705445,6h full sun,23.09042618804883,77.65824291374642,Chemical,79.99044641580088,Aphids,Low,38.61851824856668,Silty,2.0003747536241345
4.649984642332916,14.754597553656906,9.103165040935501,121.29826594094344,0.7999001474660506,Low light corner,23.743326639425973,63.53355989099663,Liquid feed,5.376373177556726,Whiteflies,Low,10.220131350673016,Chalky,3.975350683645289
28.44897085468883,24.125061796223836,0.0,161.2918156708249,2.0153263912383275,Filtered sunlight through curtain,20.534646860303898,70.25929871106104,Chemical,14.074820486625411,Fungus gnats,Low,47.80307699467095,Sandy,4.956305728574919
23.0500930172346,5.244720905083424,6.0273850285500625,344.54504285210936,4.93075484840987,Filtered sunlight through curtain,22.84488123269186,76.73132272636767,Liquid feed,36.002372792479086,Fungus gnats,Low,35.09020889382236,Chalky,4.04601331939528
27.682988698631405,17.067103139038093,2.0785853517929906,196.24445879586807,2.0852728674488517,Indirect light all day,21.78675960643292,61.245915612016695,Compost,46.01867526430532,Whiteflies,Low,41.16772285880156,Chalky,0.977045889618054
12.695393511444435,15.024075471883355,6.019516373014773,435.7334057494009,1.895710604347701,6h full sun,19.555562717078548,77.58291357885584,Organic,11.06269091063838,Spider mites,Moderate,31.64015362474335,Silty,2.009308943978072
16.454951344537868,16.595456305398976,4.923802947348454,350.63719414132765,3.0012507606317556,Filtered sunlight through curtain,21.282280901577128,61.15685858355782,Chemical,51.55823101605767,Aphids,Low,43.063778483528274,Clay,4.0324020264497005
19.90805459742969,12.064315902551236,2.2606457549603483,325.99161593677366,5.880565643530682,3h direct morning sun,23.244293122674645,69.7470577801082,Chemical,35.01956279924045,Spider mites,Low,13.127338399628215,Clay,3.085904622950891
29.203653353355328,26.254054796834414,8.077937447862602,96.45151132555027,1.1031913139848255,3h direct morning sun,25.44850449961231,48.500146708866986,Compost,13.655560215075326,Spider mites,Low,27.3975912800688,Peaty,3.991829256349262
24.264465691889477,32.666506670619185,7.112898547379126,210.44191931024514,5.0228763273218835,Indirect light all day,24.806838518924064,73.14226457522255,Organic,43.76949570167955,Aphids,Moderate,55.77667517353986,Silty,3.0730186019809627
0.0,23.982115354712818,3.217239810641673,335.58325769557706,0.86889787444399,3h direct morning sun,23.26483662527929,37.359904027941624,Compost,72.62922624129081,Spider mites,Low,42.30362616893717,Chalky,1.9983238159661785
0.0,44.84955132438823,4.775102108820834,51.16699875555311,2.9841083391478995,Low light corner,22.57135362268255,77.5173573735726,Chemical,3.0935205656799543,Whiteflies,Low,50.48332185465517,Sandy,4.042530180872751
49.7342167156549,17.30149459970468,5.956168241804272,247.201415869321,2.9483536475145127,Indirect light all day,18.73748675975923,66.61409139600887,Compost,83.77211338472533,Aphids,High,25.25306881157368,Peaty,1.8971290381971844
8.92193166161825,13.569104215204797,0.0,130.9592914430259,3.9106839069122317,3h direct morning sun,26.410424723677735,52.57310051068334,Chemical,82.16331938027498,Spider mites,Low,58.25401195412851,Peaty,4.962847881776538
8.083998185774599,5.548788596561985,0.8225425236527089,419.28773445993284,6.079979188286166,Low light corner,25.561551048815453,39.50991683560686,Organic,73.29355219245353,Fungus gnats,Low,32.35517022396161,Loamy,5.03661785416655
32.224833471289706,35.86942354016667,6.192506444182667,447.961503986716,4.926506917446616,Indirect light all day,21.343726600867452,66.41472571481674,Liquid feed,28.11651253206585,Aphids,Low,39.63673178699148,Sandy,3.982236143560605
34.84664762620709,5.296451773052795,3.0205076831254796,355.7428625506023,6.018571722663606,3h direct morning sun,26.460345894337948,77.10834109740232,Liquid feed,45.92126669962454,Whiteflies,High,47.47957592770206,Clay,4.947857853038404
23.438372647936415,10.041292697678351,3.2114826645352057,198.10968668717848,3.0012581368276057,6h full sun,26.052144921778044,75.45169614731793,Chemical,89.52742440453629,Whiteflies,Low,41.55253815671825,Peaty,2.9335224256498535
19.464887739468782,37.88778435912587,1.973089321203196,358.98990259204527,6.125748671649072,6h full sun,18.589177294337286,47.67750186277241,Organic,95.03817831637542,Whiteflies,Moderate,33.13653826636787,Chalky,2.9048292056454432
6.018752718091232,32.86278437172768,2.0465276234946277,400.14495488320017,1.976119283864199,6h full sun,20.43329556909879,41.88332606228843,Chemical,74.4096863272348,Whiteflies,Low,31.16967114363175,Peaty,4.914378011355878
35.31887255541178,45.58063433697353,1.0559622865190736,187.68148269124373,0.9969555003143019,6h full sun,23.138459371166835,79.01281960893024,Chemical,25.80679950629414,Whiteflies,Low,48.52058010252078,Loamy,1.9448654944006607
32.12786676278993,35.95115661134166,5.235274671204506,366.7833206104131,2.0128849297818636,Filtered sunlight through curtain,24.40007512555343,50.73980045557129,Organic,17.302102908736373,Fungus gnats,Low,26.392937316599387,Peaty,0.9700220048086221
