Height_cm,Leaf_Count,New_Growth_Count,Watering_Amount_ml,Watering_Frequency_days,Sunlight_Exposure,Room_Temperature_C,Humidity_%,Fertilizer_Type,Fertilizer_Amount_ml,Pest_Presence,Pest_Severity,Soil_Moisture_%,Soil_Type,Health_Score
17.966925009375394,28.29224465523707,9.245287687809078,461.30997567526816,2.761599053289052,Indirect light all day,20.840432102349325,77.33558596681141,Liquid feed,95.69665189037975,Whiteflies,Low,55.834284216459984,Loamy,0.9264870033730457
33.643250327418166,27.380298228785033,2.443523375859475,429.49514752666823,5.11398464352524,Low light corner,18.9085921838893,61.92838251271704,Compost,1.4182921639701371,Aphids,Low,22.151872327008412,Chalky,2.8974198885339786
20.1533095477519,23.840593990609417,4.5027558556713805,434.7153496037064,5.2468736027718235,6h full sun,19.662345805943062,50.767474589380114,Compost,43.054543185707075,Aphids,Low,20.16229500621435,Silty,4.952443623146202
15.257558207528364,11.42732232661738,8.012208879489366,440.7389448742729,3.982931139006776,3h direct morning sun,26.05549409361381,63.121777755961254,Chemical,23.121903584535712,Whiteflies,High,31.891142000201278,Sandy,4.05587826239285
29.607090780830287,20.49473375559686,0.7059632421776321,378.09000636082607,2.754644428235506,3h direct morning sun,23.664403982755992,75.64618133173052,Liquid feed,21.29561717499997,Spider mites,Low,50.6483069465849,Peaty,0.9781146324345132
31.622434388050788,6.738757435524018,0.008731827529518057,440.3311742441527,1.166279294159684,Low light corner,24.64021068634379,80.63983034633148,Compost,24.20750006882322,Fungus gnats,High,36.34937853526418,Loamy,2.9873501936211255
24.901236074370708,14.924428686257531,3.125817182546547,264.55462527848636,4.893537253984383,3h direct morning sun,26.358938520804383,64.04089257461638,Organic,59.691765146076996,Fungus gnats,Low,52.44909189024799,Peaty,3.874776907743628
21.810222069444265,37.32552298660951,5.132474882464975,310.43145990862007,6.113813779922175,Filtered sunlight through curtain,17.608423527742534,41.28403174850657,Organic,77.05245521314428,Spider mites,Moderate,47.88954358882773,Loamy,2.0237014161830444
24.81949520482836,28.69297391278854,5.960846827112191,86.13395842901514,0.7035328520910233,Indirect light all day,26.403130282220992,62.4604451186762,Chemical,96.56289696418612,Whiteflies,Low,52.92453358754407,Clay,1.948582524000384
18.900118464139485,7.0130605279915414,1.8544833760278951,411.7641466218456,1.0166043398111784,6h full sun,22.333716707206392,50.246496992877155,Chemical,15.078915497713115,Fungus gnats,Moderate,40.0448142273782,Sandy,3.0769206746760256
43.46191359262616,22.95289525490225,8.569310477884226,122.84947731745135,3.0356660254355385,Indirect light all day,19.053003619054618,56.34596872891697,Organic,63.80576366236522,Spider mites,Low,12.570889993630967,Loamy,4.133261294525863
35.7138223024614,25.44666881655772,1.2024980205967768,383.1890708035169,0.595764305644801,3h direct morning sun,23.357046790059318,38.10666975846695,Compost,86.79318265978118,Whiteflies,Low,22.054890593245695,Loamy,1.0592124665735543
23.6410882598665,14.059334329052085,5.858622464789034,390.6924564824206,3.9175064611430783,6h full sun,24.934879574712326,81.75178401408954,Chemical,31.497043432022345,Aphids,High,46.35769411592242,Sandy,3.8942866210223253
22.13774671866009,22.403846656608593,8.227040919335629,322.42215343308845,1.8754456764251133,Filtered sunlight through curtain,23.64559054936086,27.225211934196096,Liquid feed,64.36682638447968,Fungus gnats,Low,39.82775269764184,Peaty,2.000095345101395
18.897376486533485,21.417190806326452,4.464225768448854,454.17961460212126,4.999900845416769,6h full sun,22.058830795249662,74.53208157244724,Compost,79.26447552235852,Aphids,Low,30.643792198051173,Chalky,2.8756823625241235
28.346175765495925,45.0282264663554,5.8768532020885145,445.7454901795502,3.0902071423243593,Low light corner,21.281644933516606,52.21888273903275,Compost,100.34123540608655,Spider mites,Low,31.612182825863893,Sandy,5.071712974116077
36.349574414169645,17.624587283486207,3.609218411358474,310.94367994086826,2.043473043015664,6h full sun,28.941067985087212,37.232361688756285,Liquid feed,53.37928174971586,Whiteflies,Moderate,27.124875662368282,Chalky,1.9893955621072175
0.18300647282833338,45.96266309989339,6.794758082306988,361.72791166606214,3.0832670665821893,6h full sun,24.51190184945297,30.549958604378695,Liquid feed,22.625370318303073,Whiteflies,Low,17.952188166911327,Clay,5.050339908364566
13.037928246404235,11.571515837745338,3.938246070907295,389.0385969386378,3.8255124514676684,Low light corner,18.64148149971492,57.553750546054516,Chemical,89.660177163118,Fungus gnats,High,34.32444527489195,Chalky,1.2512257987523838
0.0,17.63098411722598,0.04807646164500134,120.91668566277457,0.7935518108305467,6h full sun,21.3638495998937,79.46362504990637,Compost,35.936671084438366,Fungus gnats,High,25.080677954333567,Peaty,0.9080174723211916
46.80656838077011,28.428694357725103,5.507793529454691,94.54451504062533,0.9950301176069748,Filtered sunlight through curtain,22.703563895305155,37.71236834431369,Compost,59.23542769323032,Fungus gnats,Moderate,51.92598247188629,Clay,5.23290529833173
39.893406302545124,20.819297744588276,5.463903943484705,185.47887727986395,0.9497675314373205,6h full sun,22.735672195654,79.31010945720281,Chemical,78.87633647347667,Aphids,Low,41.29836544015366,Silty,1.6908682670039892
28.364119476458413,18.584740882992367,4.75072768086582,479.2866124291692,2.9397444378121564,Low light corner,22.048987860996455,77.8712202438143,Organic,88.6248819796785,Whiteflies,Low,32.99369532116457,Sandy,4.979298225944289
13.405749095294073,27.938006555674743,8.25002138018578,331.0163123213414,5.8976196491181225,6h full sun,29.927083225041603,75.56138873089539,Liquid feed,89.98505101803752,Aphids,Low,31.447545535125883,Loamy,2.0064601434928044
37.41858126267484,29.466355723885624,5.949626452694433,435.8191029207563,2.1427897123506483,6h full sun,27.04987726812656,66.0834625865897,Organic,15.04073407928466,Spider mites,Low,32.65441776475409,Peaty,2.0988523553566907
12.628291680220785,43.61953094211289,5.929041117971638,73.15747779789282,5.105470126244627,3h direct morning sun,28.156301916458393,43.31324475711808,Chemical,99.02371281529692,Aphids,Low,55.57267754589234,Chalky,4.2796006847142944
15.268516258078698,16.48752453960453,8.278176993414581,169.14188461159233,4.060912811506801,Low light corner,24.389839857613058,69.08930809412647,Liquid feed,85.43625867544368,Spider mites,Low,38.980600777566735,Silty,0.9549734998637528
26.40648851128587,15.848791551073631,3.8662143691444806,170.46582480497776,2.9408973314206532,Indirect light all day,24.674713009426736,61.10242150053266,Liquid feed,86.65789632792622,Aphids,Low,64.13487884453305,Sandy,4.044924034479433
3.7022022615633734,7.610601033020364,6.493758826278675,192.70361783793993,5.1289146387499684,Filtered sunlight through curtain,21.85952184271841,37.34460024840718,Liquid feed,82.302776267934,Whiteflies,Low,44.32284842517204,Peaty,1.9089125968067793
26.74590663530521,42.007475564141465,5.778944523893078,211.2680288475652,1.07356232618094,Low light corner,23.916691555245013,51.72620985392621,Chemical,51.91630856954797,Aphids,Low,47.26155966700654,Silty,4.019365383604076
19.07569256997745,41.22734556808325,5.096242390083791,343.10811892440927,4.188249170181061,3h direct morning sun,20.37419350828947,44.669405938396174,Compost,80.64705749004969,Whiteflies,Low,28.84538128465097,Clay,1.0948404949901482
8.197490146729466,44.86971241457631,1.2121474551806828,87.01477831195307,1.3715948659564796,Filtered sunlight through curtain,25.361417597114215,54.26004201033487,Chemical,2.2481345119563403,Whiteflies,Low,45.545689099261985,Loamy,3.9249499585937864
28.004094821678464,12.382936242995648,9.160490852185491,377.48754915586,3.15508352789236,Filtered sunlight through curtain,26.72999791159816,63.77670574717192,Liquid feed,55.584054612792315,Fungus gnats,High,16.844783247396354,Silty,5.140646801150814
41.00110786095925,36.4078596236844,8.221001056787845,265.4929644148354,5.882539737901177,Low light corner,20.048362247789424,72.1759773061708,Organic,47.04415431099481,Aphids,Low,16.49040294219718,Peaty,2.644274322650889
44.219203114815166,47.90929951846035,6.566755611522245,107.04547737826341,5.937363111082377,Filtered sunlight through curtain,24.057721682358054,51.60743169826073,Liquid feed,75.68209029573381,Aphids,Low,51.29162482189104,Loamy,0.9333669115354083
24.34851888993215,6.692935244980094,9.322081532736341,396.1369846259356,1.4179145354302516,Low light corner,23.034104143530286,66.14348565450054,Chemical,96.26872390431359,Aphids,Moderate,43.787107594833095,Peaty,2.8121122511023127
18.33081536835416,32.24187370823961,4.997140440921984,335.32363641511444,0.8357861828051633,Indirect light all day,23.41546313224764,76.86148239257504,Chemical,19.478769484425616,Fungus gnats,Moderate,24.645196787831036,Clay,1.805495627015351
32.46666521468777,25.036295211078027,7.106254571154888,286.7725723366895,5.221350303072304,6h full sun,27.51786746366917,80.07094931864174,Chemical,65.4549016018114,Fungus gnats,High,50.49471166688511,Sandy,1.8519729729732817
39.36055839034408,36.65479334639537,9.236940450579517,442.9646230964703,4.908808856432627,3h direct morning sun,27.15780833328893,44.299788404704834,Chemical,1.7830023345870822,Whiteflies,Low,55.13542593328531,Clay,2.0452422457190926
24.951510559692146,17.081424258785038,7.305125275084817,432.92426488728415,3.010897773738007,3h direct morning sun,18.33507328134137,60.67145428600833,Organic,95.67348695262021,Fungus gnats,Moderate,24.71935877946202,Loamy,1.971452422332856
45.80062769835128,28.122233234995843,0.15023260615784398,451.6560173537103,1.086908984936909,Filtered sunlight through curtain,15.714406382228997,48.55173653599827,Organic,90.38415708692501,Whiteflies,Low,58.182856729609995,Loamy,3.753548386781981
23.209037020650797,21.558722366186686,4.210306537074543,414.34540689396823,1.8966863990691452,6h full sun,24.877283941151497,51.02355605864328,Chemical,3.5982960549797327,Fungus gnats,Low,13.296679265851889,Chalky,0.975945629073268
15.041139790978331,26.702176506696073,8.640242268769326,486.093831204301,3.132713701341929,Low light corner,16.532741236399783,64.82816449659646,Chemical,49.141424055196026,Fungus gnats,Low,58.275819799894165,Sandy,1.1229914451875356
15.969405889595114,12.57746468700366,3.055744044465096,471.5498052372915,4.9254505901149015,Filtered sunlight through curtain,22.840343026149203,34.75743042449531,Chemical,33.41933466482438,Spider mites,Low,49.45751352171691,Clay,4.870829324179247
50.00200731156659,8.647402621328505,0.5720052736326345,367.5843946435421,1.2398045225259136,6h full sun,22.92559725828672,70.6150618547985,Chemical,30.047985202448196,Spider mites,Moderate,20.398865557428365,Peaty,1.2048508085361298
17.876196271456564,17.972833697414917,3.0226737686657668,199.85296758267307,6.094697491041625,Filtered sunlight through curtain,21.238901751707864,64.36626006159304,Chemical,74.49077386514992,Whiteflies,Moderate,30.041323059040412,Peaty,5.06930788774171
32.2118206905334,17.795589898283033,5.334784456290592,212.77156751735566,4.9806806534069255,Indirect light all day,20.37840778405909,44.52064196650387,Organic,76.36086243565916,Aphids,Moderate,36.07556027863755,Silty,5.017593586017716
38.958931705629126,13.204398802405645,9.00653228123871,150.27521891619946,6.0274914390705066,3h direct morning sun,19.499972196112132,30.97724177834618,Compost,83.58023214227438,Aphids,High,13.935974678263078,Chalky,1.668326074713673
9.678677962878488,14.210348446957415,7.4796167646731595,165.92118622440617,4.025636916775376,Indirect light all day,14.845562421245907,35.40794931915076,Chemical,30.892449625763156,Fungus gnats,High,22.462797708372612,Peaty,3.031498268786408
11.812982690883949,10.571145017693272,0.0,497.16941704305054,4.052715216390515,Indirect light all day,20.999520435909737,56.93504747656898,Organic,30.998102768585476,Whiteflies,Low,19.063046284572497,Clay,2.0313375172626573
24.391504827630225,36.82196571802131,4.296946110060494,299.5243012469572,5.180351994207688,Filtered sunlight through curtain,22.57774883420163,63.523207328300195,Liquid feed,76.2430116397682,Whiteflies,Moderate,20.336879751167945,Clay,1.1010257923306404
10.52531070328238,43.43414713749048,0.0,475.4802914566526,2.233698046621052,Low light corner,27.212448299462537,53.08963881744463,Chemical,13.636649665419727,Aphids,Moderate,41.322031850846926,Silty,0.8111667112308384
24.506020432445233,21.810399064181777,9.307035633687153,349.2538293852504,5.522140326583472,3h direct morning sun,24.86420006423876,55.02213285560287,Chemical,8.843216313030574,Spider mites,Low,34.04089665811991,Loamy,3.0362991904332084
40.84294312093598,26.283213788931796,4.7221106961379915,397.77736608474265,3.043295531115672,Low light corner,25.2798301475728,73.74263442233051,Organic,94.46462247031036,Spider mites,Low,37.34361695433061,Loamy,2.8761430913768504
32.58968026480678,6.7561775832042725,6.058577487542274,474.0778078974641,0.9993004210104273,6h full sun,21.86004917497227,66.86645318933995,Chemical,22.41523744507571,Aphids,Low,24.230413286252112,Chalky,0.940203078055066
20.311758693355465,47.26739091695233,8.9579958156247,360.35329132303093,4.987574603881027,3h direct morning sun,29.32545320881622,42.4172782937305,Chemical,2.4148536631779,Whiteflies,Low,29.87892573344652,Clay,1.9516150214419683
16.40691383452486,13.054251315198407,1.3779427225033176,238.574334683125,1.0065764755265607,Indirect light all day,27.408870060536323,42.719883236836885,Chemical,37.08017565991183,Whiteflies,Low,34.86625829051072,Clay,1.1155389379112606
44.24116301059408,15.22068202118228,4.0726013731363535,324.04813155741203,2.191370382760892,Low light corner,25.545365275952232,61.57570405598147,Organic,56.84179950950897,Whiteflies,Low,32.21875059605847,Clay,2.9918081917011072
18.259730125438978,42.63632412799391,5.870453991549791,441.05959737559135,1.294128032312027,Indirect light all day,22.629913673137434,42.6928106168809,Compost,96.60261378323295,Whiteflies,Low,22.427975026246937,Loamy,0.7038335145944492
20.276468296846545,38.99655773450761,2.0799128901076,56.49526229980859,6.141627725419168,Filtered sunlight through curtain,25.291972406085037,79.7749853777378,Compost,4.556572543041458,Aphids,Low,20.056745609944866,Chalky,4.802508604395351
11.789372046083983,44.83612606871106,5.873193690890566,89.79428874320494,5.091824773720212,3h direct morning sun,27.858979020105902,43.992503712041106,Chemical,96.04881323823456,Aphids,Low,57.29334906888268,Chalky,4.109735848038502
5.961591113605051,33.704427427159175,2.2696830643896093,402.3131436182343,1.8500597415795914,6h full sun,20.758700523207523,38.50403366301374,Chemical,78.40418790980004,Whiteflies,Low,29.166368423887214,Peaty,4.947248030236085
33.674549873949914,12.075086959898984,2.9345087393706466,416.7716563710478,4.777380291262727,Low light corner,29.439009474465564,62.74268868377102,Organic,37.024315919084856,Whiteflies,High,60.99312078280214,Clay,1.8914432734827293
22.96332440474357,10.532123578351296,2.0293579421533634,69.06141687964667,5.189436017841988,6h full sun,24.91943541171162,73.04017644829909,Organic,38.65895093901051,Aphids,Low,19.909562976880174,Loamy,2.737421793076757
12.84600700209537,35.56221407780714,7.1146266879185625,105.9599291022316,2.704927026805333,Indirect light all day,20.36913835503404,40.49813171419818,Compost,18.756326555062433,Spider mites,Moderate,18.319987361701937,Loamy,0.9922826202800181
